Claim Number,Date Received,Incident D,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item Category,Close Amount,Disposition
2015072824300,07/22/2015,05/14/2015,LAX,Los Angeles International Airport ,Lufthansa  ,Passenger Property Loss,Checked Baggage,Clothing,0,Deny
2015072924323,07/22/2015,07/10/2015,LAX,Los Angeles International Airport ,Jet Blue,Property Damage,Checked Baggage,Baggage/Cases/Purses,0,Deny
2015072924324,07/22/2015,07/10/2015,LAX,Los Angeles International Airport ,Jet Blue,Property Damage,Checked Baggage,Baggage/Cases/Purses,0,Deny
2015072924338,07/22/2015,06/21/2015,LAX,Los Angeles International Airport ,USAir  ,Passenger Property Loss,Checkpoint,Jewelry & Watches,0,Deny
2015072324174,07/23/2015,06/28/2015,LAX,Los Angeles International Airport ,Southwest Airlines  ,Passenger Property Loss,Checkpoint,Cosmetics & Grooming,0,Deny
2015073124408,07/23/2015,05/02/2015,LAX,Los Angeles International Airport ,UAL  ,Property Damage,Checked Baggage,Computer & Accessories,0,Deny
2015073124385,07/27/2015,07/11/2015,LAX,Los Angeles International Airport ,American Airlines  ,Passenger Property Loss,Checked Baggage,Food & Drink,-,-
2015073124396,07/27/2015,07/24/2015,LAX,Los Angeles International Airport ,Virgin America,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming; Medical/Science,0,Deny
2015073124407,07/27/2015,07/16/2015,LAX,Los Angeles International Airport ,Southwest Airlines  ,Property Damage,Checked Baggage,Cameras,350,Approve in Full
2015080324452,07/27/2015,06/12/2015,LAX,Los Angeles International Airport ,Delta Air Lines  ,Passenger Property Loss,Checkpoint,Jewelry & Watches,-,-
2015080324475,07/27/2015,07/25/2015,LAX,Los Angeles International Airport ,Delta Air Lines  ,Passenger Property Loss,Checkpoint,Cameras,0,Deny
2015080324428,07/28/2015,03/23/2015,LAX,Los Angeles International Airport ,Delta Air Lines  ,Property Damage,Checkpoint,Personal Accessories,275,Settle
2015080424500,07/28/2015,07/19/2015,LAX,Los Angeles International Airport ,-,Passenger Property Loss,Checked Baggage,Other,-,-
2015080424503,07/28/2015,07/26/2015,LAX,Los Angeles International Airport ,Delta Air Lines  ,Passenger Property Loss,Checkpoint,Personal Accessories,49,Settle
2015080424524,07/29/2015,07/15/2015,LAX,Los Angeles International Airport ,Alaska Airlines  ,Property Damage,Checked Baggage,Travel Accessories,13.95,Approve in Full
2015080524578,07/30/2015,07/27/2015,LAX,Los Angeles International Airport ,Delta Air Lines  ,Property Damage,Checked Baggage,Musical Instruments & Accessories,206,Approve in Full
2015080524586,07/30/2015,04/18/2015,LAX,Los Angeles International Airport ,Singapore Airlines  ,Passenger Property Loss,Checked Baggage,Audio/Video; Cosmetics & Grooming; Medical/Science; Other,0,Deny
2015080624654,07/31/2015,07/25/2015,LAX,Los Angeles International Airport ,Transaero Airlines,Passenger Property Loss,Checked Baggage,Personal Electronics,0,Deny
2015080324460,08/03/2015,07/23/2015,LAX,Los Angeles International Airport ,American Airlines  ,Passenger Property Loss,Checked Baggage,Clothing; Food & Drink,0,Deny
2015080724699,08/03/2015,07/22/2015,LAX,Los Angeles International Airport ,American Airlines  ,Passenger Property Loss,Checked Baggage,Food & Drink,0,Deny
2015080424546,08/04/2015,07/01/2015,LAX,Los Angeles International Airport ,Southwest Airlines  ,Passenger Property Loss,Checkpoint,Personal Electronics,0,Deny
2015081024743,08/04/2015,06/23/2015,LAX,Los Angeles International Airport ,Republic Airways,Passenger Property Loss,Checkpoint,Personal Electronics,-,-
2015080724685,08/05/2015,04/08/2015,LAX,Los Angeles International Airport ,-,Passenger Property Loss,Checkpoint,Household Items,0,Deny
2015081024732,08/05/2015,08/04/2015,LAX,Los Angeles International Airport ,UAL  ,Passenger Property Loss,Checked Baggage,Clothing; Food & Drink,179.36,Approve in Full
2015080724704,08/07/2015,07/22/2015,LAX,Los Angeles International Airport ,Jet Blue,Passenger Property Loss,Checked Baggage,Home Decor; Other; Other; Other; Other; Other,131.95,Approve in Full
2015081024762,08/10/2015,07/30/2015,LAX,Los Angeles International Airport ,Delta Air Lines  ,Property Damage,Checkpoint,Sporting Equipment & Supplies,55.56,Approve in Full
2015081124779,08/10/2015,07/20/2015,LAX,Los Angeles International Airport ,UAL  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,0,Deny
2015081124786,08/10/2015,08/03/2015,LAX,Los Angeles International Airport ,V Australia,Passenger Property Loss,Checked Baggage,Travel Accessories,-,-
2015081124790,08/10/2015,07/09/2015,LAX,Los Angeles International Airport ,Alaska Airlines  ,Property Damage,Checkpoint,Baggage/Cases/Purses,50,Settle
2015081224825,08/11/2015,07/27/2015,LAX,Los Angeles International Airport ,Southwest Airlines  ,Passenger Property Loss,Checkpoint,Jewelry & Watches,-,-
2015081324838,08/11/2015,08/09/2015,LAX,Los Angeles International Airport ,Aero Mexico,Passenger Property Loss,Checkpoint,Cosmetics & Grooming; Cosmetics & Grooming; Cosmetics & Grooming,309,Approve in Full
2015081324839,08/11/2015,08/08/2015,LAX,Los Angeles International Airport ,Alaska Airlines  ,Property Damage,Checked Baggage,Sporting Equipment & Supplies,0,Deny
2015081424870,08/12/2015,08/01/2015,LAX,Los Angeles International Airport ,USAir  ,Property Damage,Checked Baggage,Sporting Equipment & Supplies,201.94,Approve in Full
2015081424881,08/12/2015,08/03/2015,LAX,Los Angeles International Airport ,Virgin America,Passenger Property Loss,Checked Baggage,Travel Accessories,0,Deny
2015081324847,08/13/2015,07/11/2015,LAX,Los Angeles International Airport ,Delta Air Lines  ,Property Damage,Checkpoint,Computer & Accessories,1349,Approve in Full
2015081424885,08/13/2015,07/04/2015,LAX,Los Angeles International Airport ,Air Canada,Property Damage,Checked Baggage,Audio/Video,0,Deny
2015081724904,08/13/2015,06/26/2015,LAX,Los Angeles International Airport ,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Automobile Parts & Accessories; Clothing; Clothing; Clothing; Clothing; Clothing,0,Deny
2015081424886,08/14/2015,07/22/2015,LAX,Los Angeles International Airport ,UAL  ,Property Damage,Checked Baggage,Sporting Equipment & Supplies,0,Deny
2015081724902,08/14/2015,08/08/2015,LAX,Los Angeles International Airport ,Delta Air Lines  ,Passenger Property Loss,Checkpoint,Jewelry & Watches,0,Deny
2015081724923,08/17/2015,08/16/2015,LAX,Los Angeles International Airport ,Delta Air Lines  ,Passenger Property Loss,Checkpoint,Medical/Science,-,-
2015081824951,08/17/2015,08/13/2015,LAX,Los Angeles International Airport ,Delta Air Lines  ,Passenger Property Loss,Checkpoint,Currency; Other,-,-
2015081924968,08/17/2015,08/04/2015,LAX,Los Angeles International Airport ,-,Passenger Property Loss,Checked Baggage,Food & Drink,-,-
2015081824937,08/18/2015,08/12/2015,LAX,Los Angeles International Airport ,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Computer & Accessories,0,Deny
2015081924967,08/18/2015,08/06/2015,LAX,Los Angeles International Airport ,Alaska Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,0,Deny
2015081924970,08/19/2015,08/13/2015,LAX,Los Angeles International Airport ,Delta Air Lines  ,Property Damage,Checked Baggage,Cosmetics & Grooming,0,Deny
2015082125011,08/19/2015,07/26/2015,LAX,Los Angeles International Airport ,Volaris Airlines,Passenger Property Loss,Checked Baggage,Outdoor Items,0,Deny
2015082125038,08/19/2015,07/27/2015,LAX,Los Angeles International Airport ,Alaska Airlines  ,Passenger Property Loss,Checked Baggage,Clothing; Jewelry & Watches; Office Equipment & Supplies,-,-
2015082525063,08/19/2015,08/14/2015,LAX,Los Angeles International Airport ,UAL  ,Property Damage,Checkpoint,Personal Accessories; Personal Electronics,85,Settle
2015082525066,08/19/2015,08/11/2015,LAX,Los Angeles International Airport ,UAL  ,Property Damage,Checkpoint,Personal Electronics,0,Deny
2015082425049,08/20/2015,08/16/2015,LAX,Los Angeles International Airport ,Southwest Airlines  ,Property Damage,Checkpoint,Household Items,-,-
2015082725112,08/21/2015,07/12/2015,LAX,Los Angeles International Airport ,UAL  ,Property Damage,Checked Baggage,Hunting & Fishing Items,575,Approve in Full
2015082125014,08/21/2015,08/09/2015,LAX,Los Angeles International Airport ,-,Property Damage,Checkpoint,Computer & Accessories,-,-
2015082825140,08/21/2015,08/09/2015,LAX,Los Angeles International Airport ,Delta Air Lines  ,Property Damage,Checkpoint,Computer & Accessories,755,Approve in Full
2015082825146,08/21/2015,08/03/2015,LAX,Los Angeles International Airport ,Cathay Pacific - CX,Property Damage,Checkpoint,Computer & Accessories,-,-
2015082825154,08/21/2015,06/02/2015,LAX,Los Angeles International Airport ,American Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,0,Deny
2015082825145,08/24/2015,07/24/2015,LAX,Los Angeles International Airport ,Delta Air Lines  ,Property Damage,Checked Baggage,Medical/Science,30,Settle
2015082825152,08/24/2015,08/12/2015,LAX,Los Angeles International Airport ,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Personal Accessories,180.83,Approve in Full
2015083125167,08/24/2015,07/17/2015,LAX,Los Angeles International Airport ,Virgin Express  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,0,Deny
2015083125168,08/24/2015,06/24/2015,LAX,Los Angeles International Airport ,American Airlines  ,Passenger Property Loss,Checkpoint,Computer & Accessories,-,-
2015083125190,08/24/2015,07/03/2015,LAX,Los Angeles International Airport ,Alaska Airlines  ,Property Damage,Checked Baggage,Musical Instruments & Accessories,0,Deny
2015083125192,08/24/2015,07/30/2015,LAX,Los Angeles International Airport ,Allegiant Air,Property Damage,Checkpoint,Computer & Accessories,800,Settle
2015090125212,08/25/2015,08/22/2015,LAX,Los Angeles International Airport ,UAL  ,Property Damage,Checked Baggage,Computer & Accessories,0,Deny
2015090125229,08/25/2015,07/15/2015,LAX,Los Angeles International Airport ,Delta Air Lines  ,Property Damage,Checked Baggage,Computer & Accessories,326.5,Settle
2015090125228,08/26/2015,05/28/2015,LAX,Los Angeles International Airport ,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Other,0,Deny
2015090125232,08/26/2015,08/19/2015,LAX,Los Angeles International Airport ,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Computer & Accessories,-,-
2015090825281,08/27/2015,08/24/2015,LAX,Los Angeles International Airport ,Delta Air Lines  ,Property Damage,Checkpoint,Personal Accessories,0,Deny
2015090925300,08/28/2015,08/24/2015,LAX,Los Angeles International Airport ,UAL  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses; Baggage/Cases/Purses; Clothing; Clothing; Clothing; Clothing; Clothing; Clothing; Clothing; Computer & Accessories; Medical/Science; Medical/Science; Medical/Science; Medical/Science; Medical/Science; Medical/Science; Medical/Science,0,Deny
2015091425333,08/28/2015,08/21/2015,LAX,Los Angeles International Airport ,Southwest Airlines  ,Passenger Property Loss,Checkpoint,Jewelry & Watches; Other; Other,0,Deny
2015091425345,08/28/2015,08/25/2015,LAX,Los Angeles International Airport ,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses; Jewelry & Watches,175,Settle
2015091525370,08/28/2015,08/20/2015,LAX,Los Angeles International Airport ,Air Berlin,Passenger Property Loss,Checked Baggage,Travel Accessories,20,Approve in Full
2015091425319,08/31/2015,08/28/2015,LAX,Los Angeles International Airport ,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Personal Electronics,-,-
2015091825455,08/31/2015,08/12/2015,LAX,Los Angeles International Airport ,UAL  ,Property Damage,Checked Baggage,Clothing,0,Deny
2015091425341,09/01/2015,08/30/2015,LAX,Los Angeles International Airport ,-,Property Damage,Checkpoint,Computer & Accessories,745,Settle
2015091525381,09/01/2015,08/21/2015,LAX,Los Angeles International Airport ,Virgin America,Property Damage,Checkpoint,Audio/Video,0,Deny
2015091625394,09/01/2015,08/10/2015,LAX,Los Angeles International Airport ,Alaska Airlines  ,Property Damage,Checkpoint,Personal Electronics,122,Settle
2015092325545,09/02/2015,07/02/2015,LAX,Los Angeles International Airport ,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses; Travel Accessories,0,Deny
2015091725406,09/03/2015,08/30/2015,LAX,Los Angeles International Airport ,-,Property Damage,Checkpoint,Personal Electronics,-,-
2015092425597,09/03/2015,08/10/2015,LAX,Los Angeles International Airport ,American Airlines  ,Property Damage,Checkpoint,Computer & Accessories,0,Deny
2015091825451,09/04/2015,08/02/2015,LAX,Los Angeles International Airport ,EVA airlines,Passenger Property Loss,Checked Baggage,Toys & Games,0,Deny
2015092225510,09/08/2015,09/03/2015,LAX,Los Angeles International Airport ,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Computer & Accessories,0,Deny
2015092225527,09/08/2015,08/13/2015,LAX,Los Angeles International Airport ,Southwest Airlines  ,Property Damage,Checked Baggage,Travel Accessories,0,Deny
2015092125486,09/09/2015,08/22/2015,LAX,Los Angeles International Airport ,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,0,Deny
2015092325580,09/09/2015,08/17/2015,LAX,Los Angeles International Airport ,Avianca  ,Passenger Property Loss,Checkpoint,Computer & Accessories,-,-
2015092825660,09/09/2015,08/30/2015,LAX,Los Angeles International Airport ,Air France,Passenger Property Loss,Checked Baggage,Travel Accessories,0,Deny
2015092825677,09/09/2015,08/18/2015,LAX,Los Angeles International Airport ,American Airlines  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses; Computer & Accessories,1422.29,Settle
2015092325535,09/10/2015,08/28/2015,LAX,Los Angeles International Airport ,Air France,Passenger Property Loss,Checked Baggage,Clothing,0,Deny
2015092825673,09/11/2015,08/11/2015,LAX,Los Angeles International Airport ,UAL  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,-,-
2015092825674,09/11/2015,09/07/2015,LAX,Los Angeles International Airport ,Spirit Airlines,Passenger Property Loss,Checkpoint,Currency,120,Approve in Full
2015100125799,09/14/2015,08/23/2015,LAX,Los Angeles International Airport ,UAL  ,Passenger Property Loss,Checked Baggage,Automobile Parts & Accessories,0,Deny
2015092925732,09/15/2015,09/08/2015,LAX,Los Angeles International Airport ,Alaska Airlines  ,Passenger Property Loss,Checked Baggage,Audio/Video,196.19,Approve in Full
2015092925738,09/15/2015,09/06/2015,LAX,Los Angeles International Airport ,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Currency,-,-
2015092925740,09/15/2015,08/27/2015,LAX,Los Angeles International Airport ,American Airlines  ,Property Damage,Checked Baggage,Travel Accessories,0,Deny
2015100525877,09/15/2015,09/09/2015,LAX,Los Angeles International Airport ,American Airlines  ,Property Damage,Checked Baggage,Tools & Home Improvement Supplies,2480.83,Approve in Full
2015101526035,09/15/2015,09/10/2015,LAX,Los Angeles International Airport ,Virgin America,Passenger Property Loss,Checked Baggage,Home Decor,0,Deny
2015092925725,09/16/2015,09/12/2015,LAX,Los Angeles International Airport ,-,Passenger Property Loss,Checked Baggage,Medical/Science,250,Approve in Full
2015100125791,09/16/2015,09/09/2015,LAX,Los Angeles International Airport ,Southwest Airlines  ,Passenger Property Loss,Checkpoint,Jewelry & Watches,-,-
2015100125803,09/16/2015,08/13/2015,LAX,Los Angeles International Airport ,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,0,Deny
2015091725412,09/17/2015,08/25/2015,LAX,Los Angeles International Airport ,Southwest Airlines  ,Property Damage,Checkpoint,Baggage/Cases/Purses,20,Approve in Full
2015093025768,09/17/2015,04/23/2015,LAX,Los Angeles International Airport ,Delta Air Lines  ,Passenger Property Loss,Checkpoint,Medical/Science,0,Deny
2015100525876,09/17/2015,08/31/2015,LAX,Los Angeles International Airport ,USAir  ,Property Damage,Checked Baggage,Medical/Science,0,Deny
2015091825440,09/18/2015,08/24/2015,LAX,Los Angeles International Airport ,Air France,Property Damage,Checked Baggage,Baggage/Cases/Purses; Travel Accessories,0,Deny
2015100525904,09/21/2015,08/10/2015,LAX,Los Angeles International Airport ,Virgin America,Passenger Property Loss,Checked Baggage,Jewelry & Watches,-,-
2015100625934,09/21/2015,09/10/2015,LAX,Los Angeles International Airport ,American Airlines  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,0,Deny
2015100925984,09/21/2015,09/09/2015,LAX,Los Angeles International Airport ,EVA airlines,Passenger Property Loss,Checkpoint,Jewelry & Watches,-,-
2015100225839,09/22/2015,08/04/2015,LAX,Los Angeles International Airport ,Air New Zealand,Property Damage,Checkpoint,Computer & Accessories,-,-
2015100525871,09/22/2015,08/22/2015,LAX,Los Angeles International Airport ,UAL  ,Passenger Property Loss,Checked Baggage,Clothing; Cosmetics & Grooming; Cosmetics & Grooming; Cosmetics & Grooming; Cosmetics & Grooming; Cosmetics & Grooming; Cosmetics & Grooming,103.58,Settle
2015101426027,09/25/2015,08/18/2015,LAX,Los Angeles International Airport ,Air Canada,Passenger Property Loss,Checked Baggage,Sporting Equipment & Supplies,0,Deny
